resena_id,atributo,n_frases,s0,s1,s2,s3,s4,sentimiento,bodega,puntuacion
ChdDSUhNMG9nS0VJQ0FnSUM3M2ZYMW5RRRAB,Visita y experiencia,1,0.016748,0.089005,0.502234,0.332487,0.059525,3.329,Bodegas Gutiérrez Colosía,3.0
ChdDSUhNMG9nS0VJQ0FnSUM3MGRqR193RRAB,Instalaciones,1,0.004133,0.004681,0.057486,0.36498,0.56872,4.489,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MGRqR193RRAB,Personal y trato,1,0.001151,0.001464,0.023648,0.30776,0.665978,4.636,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MGRqR193RRAB,Visita y experiencia,2,0.002642,0.003073,0.040567,0.33637,0.617349,4.563,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MXJDZnNRRRAB,Visita y experiencia,1,0.001504,0.001905,0.022412,0.299752,0.674427,4.644,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MXNyNV9BRRAB,Instalaciones,2,0.027386,0.035241,0.124495,0.349575,0.463303,4.186,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MXNyNV9BRRAB,Personal y trato,1,0.047895,0.063004,0.183537,0.319687,0.385876,3.933,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3MXNyNV9BRRAB,Vino y cata,1,0.001913,0.001749,0.009048,0.098716,0.888574,4.87,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3NWNicC1RRRAB,Personal y trato,1,0.040892,0.077811,0.22701,0.288332,0.365956,3.861,Bodegas Manuel Aragón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3NXJETDlRRRAB,Instalaciones,2,0.007763,0.007392,0.037099,0.218456,0.72929,4.654,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3NXJETDlRRRAB,Personal y trato,2,0.017923,0.031804,0.084495,0.26184,0.603938,4.402,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3NXJETDlRRRAB,Visita y experiencia,1,0.004109,0.003392,0.028836,0.225534,0.738128,4.69,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3a1BtcTNRRRAB,Vino y cata,2,0.002868,0.003019,0.021232,0.253994,0.718888,4.683,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3a1BtcTNRRRAB,Visita y experiencia,2,0.004111,0.003568,0.027297,0.293753,0.67127,4.624,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3bFpLQTRnRRAB,Vino y cata,1,0.01042,0.014977,0.133638,0.472773,0.368193,4.173,Bodegas Barbadillo,4.0
ChdDSUhNMG9nS0VJQ0FnSUM3bFpLQTRnRRAB,Visita y experiencia,2,0.033488,0.071075,0.307571,0.365467,0.222399,3.672,Bodegas Barbadillo,4.0
ChdDSUhNMG9nS0VJQ0FnSUM3bG9fMzNnRRAB,Visita y experiencia,1,0.001819,0.001466,0.012083,0.177516,0.807115,4.787,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3cGFDOG5nRRAB,Instalaciones,1,0.00313,0.003729,0.055666,0.414615,0.522861,4.45,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3cGFDOG5nRRAB,Precio y valor,1,0.00248,0.011242,0.302005,0.597278,0.086994,3.755,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3cGFDOG5nRRAB,Visita y experiencia,3,0.003227,0.006003,0.126294,0.420025,0.444451,4.296,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3ck5qbzRBRRAB,Entorno y viñedo,1,0.013928,0.030447,0.174953,0.501258,0.279414,4.002,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3ck5qbzRBRRAB,Instalaciones,7,0.005834,0.009874,0.103371,0.462629,0.418292,4.278,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3ck5qbzRBRRAB,Personal y trato,1,0.002986,0.005007,0.095982,0.520587,0.375438,4.26,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3ck5qbzRBRRAB,Vino y cata,8,0.005722,0.013443,0.133305,0.445098,0.402433,4.225,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM3ck5qbzRBRRAB,Visita y experiencia,6,0.005963,0.010674,0.102743,0.48626,0.394361,4.252,Bodegas González Byass – Tío Pepe,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4LXByZnd3RRAB,Instalaciones,4,0.019058,0.020219,0.068033,0.284482,0.608208,4.443,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4LXByZnd3RRAB,Organización y reserva,1,0.002911,0.008897,0.093658,0.581151,0.313383,4.193,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4LXByZnd3RRAB,Personal y trato,2,0.003727,0.012553,0.121367,0.57223,0.290122,4.132,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4LXByZnd3RRAB,Vino y cata,2,0.003727,0.012553,0.121367,0.57223,0.290122,4.132,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4LXByZnd3RRAB,Visita y experiencia,3,0.003932,0.010096,0.097205,0.484244,0.404523,4.275,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4M1AzYnlRRRAB,Personal y trato,1,0.008545,0.041845,0.404957,0.449896,0.094757,3.58,Bodegas Díez Mérito,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4M1AzYnlRRRAB,Precio y valor,2,0.148642,0.09946,0.299649,0.299211,0.153038,3.209,Bodegas Díez Mérito,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4M1AzYnlRRRAB,Vino y cata,1,0.008545,0.041845,0.404957,0.449896,0.094757,3.58,Bodegas Díez Mérito,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MW9DLXdnRRAB,Precio y valor,1,0.010399,0.01127,0.10231,0.331882,0.544139,4.388,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MXJPUXRnRRAB,Vino y cata,1,0.007137,0.013574,0.103397,0.48644,0.389452,4.237,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MXJPUXRnRRAB,Visita y experiencia,1,0.005757,0.00947,0.125543,0.514338,0.344892,4.183,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MXZHU3h3RRAB,Instalaciones,2,0.003255,0.004467,0.041895,0.466445,0.483937,4.423,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MXZHU3h3RRAB,Vino y cata,3,0.033138,0.042074,0.081564,0.422626,0.420598,4.155,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4MXZHU3h3RRAB,Visita y experiencia,1,0.002638,0.003705,0.038613,0.583459,0.371584,4.318,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NHM2MG13RRAB,Instalaciones,1,0.007305,0.011982,0.083261,0.354953,0.5425,4.413,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NHM2MG13RRAB,Vino y cata,3,0.0052,0.006545,0.045591,0.244105,0.698559,4.624,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NHM2MG13RRAB,Visita y experiencia,1,0.023551,0.032823,0.180943,0.372817,0.389866,4.073,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NjZEWGxRRRAB,Instalaciones,1,0.00383,0.004548,0.051588,0.381666,0.558368,4.486,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NjZEWGxRRRAB,Visita y experiencia,1,0.00295,0.003475,0.051601,0.374831,0.567143,4.5,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NjdqRnRRRRAB,Instalaciones,1,0.03997,0.045893,0.114303,0.310557,0.489277,4.163,Bodegas Manuel Aragón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NjhLeW5RRRAB,Personal y trato,1,0.001682,0.001063,0.006838,0.097191,0.893226,4.879,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4NjhLeW5RRRAB,Vino y cata,1,0.001682,0.001063,0.006838,0.097191,0.893226,4.879,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4aS1IZHdnRRAB,Vino y cata,1,0.007647,0.008306,0.076311,0.372655,0.53508,4.419,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4aS1IZHdnRRAB,Visita y experiencia,1,0.007647,0.008306,0.076311,0.372655,0.53508,4.419,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4ay0tQmdBRRAB,Instalaciones,1,0.002058,0.001256,0.004044,0.036485,0.956157,4.943,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4bThPQXlBRRAB,Personal y trato,1,0.00314,0.002685,0.024876,0.24439,0.724909,4.685,Bodegas Hidalgo – La Gitana,4.0
ChdDSUhNMG9nS0VJQ0FnSUM4c3NHZ3dnRRAB,Vino y cata,1,0.008956,0.008148,0.042031,0.262141,0.678725,4.594,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4cTgtYzV3RRAB,Entorno y viñedo,1,0.003495,0.003709,0.029276,0.218375,0.745145,4.698,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4cTgtYzV3RRAB,Instalaciones,3,0.002256,0.002964,0.04692,0.332477,0.615383,4.556,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4cTgtYzV3RRAB,Personal y trato,1,0.001719,0.002187,0.032421,0.303091,0.660582,4.619,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4cTgtYzV3RRAB,Precio y valor,1,0.001553,0.002996,0.079064,0.475964,0.440422,4.351,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4cTgtYzV3RRAB,Visita y experiencia,1,0.001553,0.002996,0.079064,0.475964,0.440422,4.351,"Bodega, Viña Y Casa Rural Santa Petronila",5.0
ChdDSUhNMG9nS0VJQ0FnSUM4dHZTaXlnRRAB,Personal y trato,2,0.003531,0.003138,0.023507,0.25437,0.715454,4.675,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4dHZTaXlnRRAB,Vino y cata,1,0.002183,0.002018,0.014934,0.182394,0.798471,4.773,Bodegas Gutiérrez Colosía,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4dkxpY3FBRRAB,Instalaciones,1,0.005196,0.00662,0.075659,0.3994,0.513125,4.409,Bodegas Gutiérrez Colosía,4.0
ChdDSUhNMG9nS0VJQ0FnSUM4dkxpY3FBRRAB,Vino y cata,1,0.005196,0.00662,0.075659,0.3994,0.513125,4.409,Bodegas Gutiérrez Colosía,4.0
ChdDSUhNMG9nS0VJQ0FnSUM4eGEzeG5BRRAB,Instalaciones,1,0.005478,0.005185,0.033478,0.235579,0.720279,4.66,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4eGEzeG5BRRAB,Personal y trato,1,0.001861,0.003016,0.07379,0.51056,0.410773,4.325,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM4eGEzeG5BRRAB,Precio y valor,1,0.001861,0.003016,0.07379,0.51056,0.410773,4.325,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5LUkza3R3RRAB,Instalaciones,1,0.005106,0.004297,0.029054,0.197867,0.763675,4.711,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5LUkza3R3RRAB,Personal y trato,1,0.002261,0.003451,0.053533,0.390199,0.550556,4.483,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5LUkza3R3RRAB,Vino y cata,1,0.005106,0.004297,0.029054,0.197867,0.763675,4.711,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5LUkza3R3RRAB,Visita y experiencia,1,0.005106,0.004297,0.029054,0.197867,0.763675,4.711,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5MktxcHd3RRAB,Instalaciones,1,0.027238,0.0256,0.094808,0.313229,0.539125,4.311,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5MnU3dDFBRRAB,Personal y trato,1,0.00675,0.006041,0.045684,0.255487,0.686039,4.608,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5MnU3dDFBRRAB,Vino y cata,1,0.011556,0.011381,0.065633,0.314976,0.596454,4.473,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5MnU3dDFBRRAB,Visita y experiencia,1,0.001844,0.00169,0.015454,0.215281,0.765731,4.741,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5N2VUWTJBRRAB,Instalaciones,1,0.002683,0.003437,0.052218,0.357353,0.584309,4.517,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5N2VUWTJBRRAB,Precio y valor,1,0.002683,0.003437,0.052218,0.357353,0.584309,4.517,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5N2VUWTJBRRAB,Vino y cata,1,0.002683,0.003437,0.052218,0.357353,0.584309,4.517,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5N2VUWTJBRRAB,Visita y experiencia,1,0.002683,0.003437,0.052218,0.357353,0.584309,4.517,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5NS1IX3FBRRAB,Visita y experiencia,1,0.003699,0.002251,0.009963,0.124317,0.85977,4.834,Bodegas Lustau,4.0
ChdDSUhNMG9nS0VJQ0FnSUM5NWJxQjNRRRAB,Instalaciones,1,0.204658,0.453542,0.281193,0.049585,0.011021,2.209,Bodegas González Byass – Tío Pepe,1.0
ChdDSUhNMG9nS0VJQ0FnSUM5NWJxQjNRRRAB,Precio y valor,2,0.277526,0.291282,0.341897,0.083502,0.005794,2.249,Bodegas González Byass – Tío Pepe,1.0
ChdDSUhNMG9nS0VJQ0FnSUM5NWJxQjNRRRAB,Vino y cata,2,0.033694,0.177329,0.542164,0.216441,0.030372,3.032,Bodegas González Byass – Tío Pepe,1.0
ChdDSUhNMG9nS0VJQ0FnSUM5NWJxQjNRRRAB,Visita y experiencia,1,0.566653,0.281313,0.11157,0.027765,0.012698,1.639,Bodegas González Byass – Tío Pepe,1.0
ChdDSUhNMG9nS0VJQ0FnSUM5X1liMG9RRRAB,Visita y experiencia,2,0.007066,0.003542,0.022113,0.188069,0.77921,4.729,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5aUp5RzJnRRAB,Visita y experiencia,1,0.0054,0.007858,0.049681,0.399955,0.537106,4.456,Bodegas Lustau,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ay0tdjZRRRAB,Personal y trato,1,0.006769,0.006443,0.037176,0.226757,0.722856,4.652,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ay0tdjZRRRAB,Vino y cata,1,0.006769,0.006443,0.037176,0.226757,0.722856,4.652,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ay0tdjZRRRAB,Visita y experiencia,1,0.006769,0.006443,0.037176,0.226757,0.722856,4.652,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5cDV6UzFnRRAB,Instalaciones,1,0.001456,0.001762,0.027766,0.328323,0.640693,4.605,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5cDV6UzFnRRAB,Precio y valor,1,0.001456,0.001762,0.027766,0.328323,0.640693,4.605,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5cDV6UzFnRRAB,Vino y cata,1,0.001456,0.001762,0.027766,0.328323,0.640693,4.605,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5cDV6UzFnRRAB,Visita y experiencia,1,0.001456,0.001762,0.027766,0.328323,0.640693,4.605,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ck1uaTZ3RRAB,Instalaciones,1,0.059449,0.046107,0.131307,0.31753,0.445607,4.044,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ck1uaTZ3RRAB,Personal y trato,2,0.00205,0.002879,0.035649,0.296356,0.663066,4.616,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5ck1uaTZ3RRAB,Visita y experiencia,4,0.017961,0.022804,0.112243,0.346178,0.500813,4.289,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUM5eTdfbXBBRRAB,Visita y experiencia,2,0.03062,0.031962,0.102077,0.336118,0.499223,4.241,Bodegas Manuel Aragón,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM04zQ2lnRRAB,Personal y trato,1,0.001506,0.001882,0.028321,0.291799,0.676492,4.64,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM04zQ2lnRRAB,Vino y cata,1,0.010463,0.023185,0.235567,0.407151,0.323634,4.01,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM04zQ2lnRRAB,Visita y experiencia,1,0.001506,0.001882,0.028321,0.291799,0.676492,4.64,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM051Zi1nRRAB,Instalaciones,1,0.001722,0.002209,0.028404,0.341024,0.626641,4.589,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM051Zi1nRRAB,Personal y trato,1,0.001722,0.002209,0.028404,0.341024,0.626641,4.589,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM051Zi1nRRAB,Vino y cata,1,0.001722,0.002209,0.028404,0.341024,0.626641,4.589,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM051Zi1nRRAB,Visita y experiencia,2,0.003616,0.00402,0.036816,0.318562,0.636986,4.581,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtM0pyUDVRRRAB,Vino y cata,1,0.001967,0.002443,0.039237,0.439729,0.516624,4.467,Bodegas Tradición,4.0
ChdDSUhNMG9nS0VJQ0FnSUMtM0pyUDVRRRAB,Visita y experiencia,1,0.001967,0.002443,0.039237,0.439729,0.516624,4.467,Bodegas Tradición,4.0
ChdDSUhNMG9nS0VJQ0FnSUMtMDRLenJBRRAB,Personal y trato,1,0.00275,0.002907,0.044464,0.39791,0.551969,4.493,Bodegas Real Tesoro & Valdespino,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtMDRLenJBRRAB,Vino y cata,1,0.00275,0.002907,0.044464,0.39791,0.551969,4.493,Bodegas Real Tesoro & Valdespino,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtMDVfVHpnRRAB,Instalaciones,1,0.002013,0.001266,0.005184,0.080299,0.911239,4.897,Bodegas Dios Baco,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtNFlmOF9BRRAB,Vino y cata,2,0.020061,0.048754,0.303072,0.367393,0.260721,3.8,Bodegas Luis Pérez,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtNFlmOF9BRRAB,Visita y experiencia,1,0.015752,0.018007,0.132342,0.386861,0.447038,4.231,Bodegas Luis Pérez,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtNmNMOF9nRRAB,Instalaciones,1,0.002948,0.005524,0.046711,0.37392,0.570898,4.504,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtNmNMOF9nRRAB,Personal y trato,1,0.002948,0.005524,0.046711,0.37392,0.570898,4.504,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtNmNMOF9nRRAB,Visita y experiencia,2,0.002391,0.003653,0.031029,0.293594,0.669332,4.624,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtOU55STlBRRAB,Vino y cata,1,0.004317,0.002874,0.012711,0.108569,0.871529,4.84,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtZ3ZHLWh3RRAB,Instalaciones,1,0.049836,0.042676,0.125912,0.285549,0.496026,4.135,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtZ3ZHLWh3RRAB,Precio y valor,1,0.002747,0.004393,0.102405,0.47943,0.411025,4.292,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtZ3ZHLWh3RRAB,Visita y experiencia,1,0.003245,0.002942,0.028623,0.280596,0.684594,4.64,Bodegas Barón,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtZzl1ZjJRRRAB,Instalaciones,1,0.002827,0.002193,0.014488,0.202714,0.777777,4.75,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta05tUV9RRRAB,Instalaciones,1,0.001228,0.001694,0.016083,0.248263,0.732732,4.71,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta2YyeWt3RRAB,Instalaciones,2,0.003395,0.007241,0.094528,0.535212,0.359624,4.24,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta2YyeWt3RRAB,Personal y trato,1,0.002638,0.002383,0.016504,0.251574,0.726901,4.698,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta2YyeWt3RRAB,Precio y valor,1,0.003821,0.006819,0.064927,0.444942,0.479491,4.389,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta2YyeWt3RRAB,Vino y cata,3,0.003004,0.006165,0.077076,0.55322,0.360536,4.262,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMta2YyeWt3RRAB,Visita y experiencia,2,0.008508,0.018272,0.091075,0.371272,0.510873,4.358,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtaG8tS21BRRAB,Instalaciones,1,0.001413,0.001291,0.016401,0.207522,0.773373,4.75,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtaG8tS21BRRAB,Personal y trato,1,0.001413,0.001291,0.016401,0.207522,0.773373,4.75,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtaG8tS21BRRAB,Visita y experiencia,1,0.001413,0.001291,0.016401,0.207522,0.773373,4.75,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtaV9XU3JBRRAB,Personal y trato,2,0.001892,0.001729,0.021578,0.26075,0.714051,4.683,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtaV9XU3JBRRAB,Visita y experiencia,1,0.001999,0.00211,0.031212,0.367297,0.597381,4.556,Bodegas Delgado Zuleta,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb0k3MnBnRRAB,Instalaciones,1,0.185755,0.151943,0.164891,0.190423,0.306988,3.281,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb0k3MnBnRRAB,Precio y valor,1,0.185755,0.151943,0.164891,0.190423,0.306988,3.281,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb0k3MnBnRRAB,Vino y cata,2,0.009131,0.010192,0.03601,0.292093,0.652573,4.569,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb0k3MnBnRRAB,Visita y experiencia,2,0.003022,0.002783,0.021633,0.286804,0.685758,4.649,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb1pETzVBRRAB,Personal y trato,1,0.00136,0.001073,0.005407,0.106744,0.885416,4.874,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtb1pETzVBRRAB,Vino y cata,1,0.00136,0.001073,0.005407,0.106744,0.885416,4.874,Bodegas Tradición,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtcE5DNnFnRRAB,Vino y cata,1,0.047905,0.062434,0.104932,0.292268,0.492461,4.119,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtcE5DNnFnRRAB,Visita y experiencia,1,0.047905,0.062434,0.104932,0.292268,0.492461,4.119,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtcFpTVjhnRRAB,Vino y cata,1,0.008907,0.011508,0.08734,0.382115,0.51013,4.373,Bodegas Fundador,4.0
ChdDSUhNMG9nS0VJQ0FnSUMtcTdMejJBRRAB,Vino y cata,1,0.128026,0.135435,0.097524,0.189003,0.450012,3.698,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtcTdMejJBRRAB,Visita y experiencia,2,0.065399,0.069742,0.080896,0.301749,0.482214,4.066,Bodegas Fundador,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtd3VQbS1nRRAB,Personal y trato,1,0.003003,0.005304,0.097116,0.50403,0.390547,4.274,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtd3VQbS1nRRAB,Vino y cata,1,0.002398,0.004589,0.084102,0.496091,0.41282,4.312,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMtd3VQbS1nRRAB,Visita y experiencia,1,0.002398,0.004589,0.084102,0.496091,0.41282,4.312,Bodegas Barbadillo,5.0
ChdDSUhNMG9nS0VJQ0FnSUMteTV1VV9nRRAB,Vino y cata,1,0.035665,0.02079,0.039016,0.162032,0.742498,4.555,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMteTV1VV9nRRAB,Visita y experiencia,2,0.028603,0.04413,0.139922,0.389918,0.397427,4.083,Bodegas Hidalgo – La Gitana,5.0
ChdDSUhNMG9nS0VJQ0FnSUMteTdYNm13RRAB,Personal y trato,1,0.00103,0.000747,0.00471,0.11195,0.881564,4.872,Viña La Torre,5.0
ChdDSUhNMG9nS0VJQ0FnSUMteTdYNm13RRAB,Vino y cata,1,0.00103,0.000747,0.00471,0.11195,0.881564,4.872,Viña La Torre,5.0
ChdDSUhNMG9nS0VJQ0FnSUMwLUt6WTJ3RRAB,Instalaciones,1,0.002693,0.002915,0.043949,0.387239,0.563205,4.505,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMwLUt6WTJ3RRAB,Personal y trato,1,0.002693,0.002915,0.043949,0.387239,0.563205,4.505,Bodegas Osborne,5.0
ChdDSUhNMG9nS0VJQ0FnSUMwLUt6WTJ3RRAB,Visita y experiencia,2,0.024206,0.026383,0.110054,0.391226,0.448131,4.213,Bodegas Osborne,5.0
